x,y,z,r,g,b
88,385,4815,255,0,0
88,391,4744,255,0,0
88,479,4868,255,0,0
88,499,4853,255,0,0
88,592,4938,255,0,0
89,284,2505,255,0,0
89,434,4818,255,0,0
89,459,4561,255,0,0
89,512,4832,255,0,0
89,518,4970,255,0,0
89,547,5073,255,0,0
89,564,5562,255,0,0
89,579,5025,255,0,0
90,305,2625,255,0,0
90,403,4966,255,0,0
90,437,4611,255,0,0
90,578,5166,255,0,0
91,156,2024,255,0,0
91,169,2179,255,0,0
91,401,4984,255,0,0
91,527,5112,255,0,0
92,61,1736,255,0,0
92,80,1649,255,0,0
92,145,1413,255,0,0
92,201,2609,255,0,0
92,401,4986,255,0,0
92,513,4760,255,0,0
93,46,1311,255,0,0
93,135,1948,255,0,0
94,87,913,255,0,0
94,451,4273,255,0,0
94,452,4255,255,0,0
94,467,4363,255,0,0
94,513,4831,255,0,0
95,103,2062,255,0,0
95,113,2278,255,0,0
95,189,2276,255,0,0
95,268,2501,255,0,0
95,447,4382,255,0,0
95,480,4591,255,0,0
95,547,5019,255,0,0
95,565,5532,255,0,0
96,109,2107,255,0,0
96,180,2322,255,0,0
96,186,2355,255,0,0
96,428,4680,255,0,0
97,168,2280,255,0,0
97,266,2526,255,0,0
97,290,2542,255,0,0
97,296,2601,255,0,0
97,363,3066,255,0,0
97,434,4562,255,0,0
97,473,4206,255,0,0
97,529,5326,255,0,0
98,109,2117,255,0,0
98,373,3418,255,0,0
99,34,1539,255,0,0
99,65,1686,255,0,0
99,197,744,255,0,0
99,214,2669,255,0,0
99,422,4691,255,0,0
100,63,1578,255,0,0
100,320,2801,255,0,0
100,509,4825,255,0,0
100,545,4913,255,0,0
101,128,2145,255,0,0
101,478,4435,255,0,0
102,51,1700,255,0,0
102,148,1890,255,0,0
102,362,3157,255,0,0
102,486,4522,255,0,0
102,499,4874,255,0,0
102,533,5052,255,0,0
102,541,5067,255,0,0
102,567,5104,255,0,0
102,595,5467,255,0,0
103,57,1759,255,0,0
103,120,2122,255,0,0
103,141,2057,255,0,0
103,195,2401,255,0,0
104,300,2841,255,0,0
104,353,2980,255,0,0
104,418,4643,255,0,0
104,440,4548,255,0,0
104,485,4137,255,0,0
104,533,4953,255,0,0
105,312,2719,255,0,0
105,328,2415,255,0,0
105,400,4740,255,0,0
105,454,4342,255,0,0
105,493,4842,255,0,0
106,381,4516,255,0,0
107,56,280,255,0,0
107,119,2128,255,0,0
107,487,4080,255,0,0
107,490,4648,255,0,0
107,514,4813,255,0,0
107,540,4642,255,0,0
108,105,1808,255,0,0
108,287,2564,255,0,0
108,365,3868,255,0,0
108,534,4920,255,0,0
108,555,5206,255,0,0
109,40,1524,255,0,0
109,272,2572,255,0,0
109,477,4189,255,0,0
109,593,5391,255,0,0
110,130,2043,255,0,0
110,151,1954,255,0,0
110,343,2944,255,0,0
110,417,4595,255,0,0
110,511,5134,255,0,0
110,548,5072,255,0,0
110,581,5216,255,0,0
111,12,1448,255,0,0
111,95,1736,255,0,0
111,166,2322,255,0,0
111,168,2254,255,0,0
111,170,2266,255,0,0
111,392,4656,255,0,0
111,412,4581,255,0,0
111,572,5239,255,0,0
112,260,2500,255,0,0
112,384,4186,255,0,0
112,419,4656,255,0,0
112,459,4182,255,0,0
112,560,5644,255,0,0
112,564,5694,255,0,0
112,566,5507,255,0,0
113,50,1518,255,0,0
113,412,4624,255,0,0
113,468,4138,255,0,0
113,530,4893,255,0,0
114,107,1744,255,0,0
114,154,1952,255,0,0
114,365,4067,255,0,0
114,485,3818,255,0,0
114,588,5213,255,0,0
115,179,2325,255,0,0
115,338,3025,255,0,0
115,458,4187,255,0,0
115,508,4993,255,0,0
115,598,5527,255,0,0
116,437,4476,255,0,0
116,455,4188,255,0,0
116,501,4698,255,0,0
117,55,272,255,0,0
117,310,2858,255,0,0
117,387,4240,255,0,0
117,398,4463,255,0,0
117,419,4586,255,0,0
117,423,4578,255,0,0
117,444,4210,255,0,0
117,451,4258,255,0,0
118,29,1552,255,0,0
118,443,4302,255,0,0
118,465,4119,255,0,0
118,484,4043,255,0,0
118,573,5548,255,0,0
118,574,5544,255,0,0
119,53,1529,255,0,0
119,516,4792,255,0,0
120,176,2313,255,0,0
120,508,4770,255,0,0
120,509,4749,255,0,0
120,552,5172,255,0,0
120,586,5406,255,0,0
121,13,1402,255,0,0
121,225,2515,255,0,0
121,373,4072,255,0,0
121,440,4202,255,0,0
121,456,4297,255,0,0
121,472,4221,255,0,0
121,522,4667,255,0,0
121,529,4727,255,0,0
122,250,1424,255,0,0
122,337,2986,255,0,0
122,408,5029,255,0,0
122,551,5149,255,0,0
123,64,1546,255,0,0
123,65,1553,255,0,0
123,94,1655,255,0,0
123,101,1737,255,0,0
123,133,3143,255,0,0
123,419,4627,255,0,0
124,53,621,255,0,0
124,128,2717,255,0,0
124,177,2473,255,0,0
124,382,4106,255,0,0
124,554,5158,255,0,0
124,579,5332,255,0,0
125,57,1127,255,0,0
125,149,2999,255,0,0
125,264,2504,255,0,0
125,406,4869,255,0,0
125,521,4549,255,0,0
125,524,4628,255,0,0
125,550,4771,255,0,0
125,573,5530,255,0,0
126,30,1516,255,0,0
126,102,1984,255,0,0
126,244,2490,255,0,0
126,361,3448,255,0,0
126,487,4159,255,0,0
127,80,307,255,0,0
127,206,2939,255,0,0
127,207,3039,255,0,0
127,271,2600,255,0,0
127,542,4340,255,0,0
127,543,4307,255,0,0
128,119,3041,255,0,0
128,220,3301,255,0,0
128,227,2750,255,0,0
128,228,2729,255,0,0
128,376,3957,255,0,0
129,159,3248,255,0,0
129,383,4061,255,0,0
129,485,4215,255,0,0
129,495,4064,255,0,0
129,502,4135,255,0,0
130,106,3819,255,0,0
130,107,3830,255,0,0
130,126,3804,255,0,0
130,153,3369,255,0,0
130,179,2472,255,0,0
130,269,2524,255,0,0
130,439,4218,255,0,0
130,479,3980,255,0,0
130,487,4077,255,0,0
130,518,4269,255,0,0
131,33,1508,255,0,0
131,171,2568,255,0,0
131,383,4103,255,0,0
132,24,1545,255,0,0
132,36,1518,255,0,0
132,68,1570,255,0,0
132,117,4090,255,0,0
132,239,2455,255,0,0
132,362,3963,255,0,0
132,411,4699,255,0,0
132,422,4633,255,0,0
132,460,4064,255,0,0
133,40,393,255,0,0
133,94,3762,255,0,0
133,96,3775,255,0,0
133,565,4921,255,0,0
133,566,4923,255,0,0
134,29,1234,255,0,0
134,197,3125,255,0,0
134,367,3913,255,0,0
134,402,4526,255,0,0
134,475,4044,255,0,0
135,47,904,255,0,0
135,100,3805,255,0,0
135,149,3866,255,0,0
135,348,3135,255,0,0
135,364,4059,255,0,0
135,402,4385,255,0,0
135,419,4721,255,0,0
135,433,4581,255,0,0
135,517,4188,255,0,0
135,568,5351,255,0,0
136,180,2633,255,0,0
136,197,3890,255,0,0
136,198,3932,255,0,0
136,232,2669,255,0,0
136,323,2924,255,0,0
136,324,2929,255,0,0
136,336,2991,255,0,0
136,543,4125,255,0,0
137,163,4114,255,0,0
137,222,3516,255,0,0
137,391,4072,255,0,0
137,448,4275,255,0,0
138,67,1527,255,0,0
138,79,1602,255,0,0
138,230,2705,255,0,0
138,388,4131,255,0,0
139,430,4556,255,0,0
139,453,4249,255,0,0
139,455,4138,255,0,0
139,576,5594,255,0,0
140,89,3204,255,0,0
140,106,4187,255,0,0
140,128,4037,255,0,0
140,319,2948,255,0,0
140,347,3013,255,0,0
140,366,3923,255,0,0
