X,Y,Z,Red,Green,Blue,TreeType,RoadAttribute,Moisture,Roughness,Height,Slope
267742,172701,170,0,255,0,1,0,0.0941176,0.172549,170,0.524876
268432,172011,174,0,255,0,1,0.00392157,0.00784314,0.270588,174,0.524876
269542,150411,455,0,255,0,1,0,0.0431373,0.25098,455,0.460703
240232,174261,436,0,255,0,1,0,0.0666667,0.286275,436,0.392699
240532,176001,31,0,255,0,1,0,0.0431373,0.254902,31,0.589049
240592,169791,258,0,255,0,1,0,0.294118,0.247059,258,0.392699
242902,173751,441,0,255,0,1,0.419608,0.0588235,0.25098,441,0.589049
244372,171921,542,255,0,0,0,0,0.054902,0.247059,542,0.524876
244642,175941,298,0,255,0,1,0,0.109804,0.266667,298,0.524876
245362,174141,726,0,255,0,1,0,0.0588235,0.321569,726,0.589049
247522,169221,288,0,255,0,1,0,0.0627451,0.254902,288,0.392699
248812,170391,206,0,255,0,1,0,0.101961,0.231373,206,0.589049
251122,168891,164,0,255,0,1,0,0.0588235,0.219608,164,0.589049
251122,169071,170,255,0,0,0,0,0.054902,0.192157,170,0.589049
251152,165111,34,255,0,0,0,0.00392157,0.333333,0.364706,34,0.59288
252082,170511,173,0,255,0,1,0.00392157,0.164706,0.243137,173,0.589049
252802,167631,222,255,0,0,0,0,0.0745098,0.27451,222,0.59288
254302,170121,169,255,0,0,0,0.00392157,0.0941176,0.258824,169,0.392699
255682,164781,262,0,255,0,1,0.290196,0.196078,0.25098,262,0.589049
257002,175551,1701,0,255,0,1,0.309804,0.0431373,0.227451,1701,0.589049
257542,174291,1654,0,255,0,1,0,0.0588235,0.258824,1654,0.59288
257692,175131,1654,0,255,0,1,0.00392157,0.0627451,0.231373,1654,0.589049
258112,170031,1467,255,0,0,0,0.266667,0.0627451,0.254902,1467,0.524876
258202,161151,29,0,255,0,1,0,0.0666667,0.270588,29,0.524876
258772,170331,1458,0,255,0,1,0,0.0627451,0.266667,1458,0.19635
261772,158451,38,255,0,0,0,0.0235294,0.0588235,0.290196,38,0.392699
261922,158541,33,0,255,0,1,0,0.0588235,0.290196,33,0.132177
262492,157971,29,0,255,0,1,0.00392157,0.054902,0.262745,29,0.589049
262582,162231,426,255,0,0,0,0,0.0823529,0.258824,426,0.59288
262882,158781,35,255,0,0,0,0,0.0588235,0.25098,35,0.524876
262972,158181,27,0,255,0,1,0,0.0823529,0.266667,27,0.392699
263272,154251,261,255,0,0,0,0.00392157,0.054902,0.258824,261,0.59288
263482,156111,142,255,0,0,0,0.356863,0.0627451,0.294118,142,0.524876
265462,151191,31,255,0,0,0,0.00392157,0.443137,0.286275,31,0.589049
266872,170931,179,255,0,0,0,0,0.0784314,0.113725,179,0.524876
267082,151431,172,255,0,0,0,0,0.12549,0.278431,172,0.59288
267202,171141,167,255,0,0,0,0,0.0313725,0.176471,167,0.589049
267322,156591,1083,0,255,0,1,0.00392157,0.0509804,0.278431,1083,0.59288
267352,168711,170,0,255,0,1,0.572549,0.00784314,0.247059,170,0.589049
268252,172311,170,0,255,0,1,0.00392157,0.00784314,0.262745,170,0.328526
268582,172731,168,255,0,0,0,0,0.0431373,0.211765,168,0.589049
268822,159171,1740,0,255,0,1,0,0.156863,0.247059,1740,0.460703
268852,171591,172,0,255,0,1,0.282353,0.00784314,0.254902,172,0.19635
268972,172851,170,255,0,0,0,0,0.0196078,0.184314,170,0.589049
269092,150141,398,255,0,0,0,0,0.0431373,0.254902,398,0.524876
269212,172701,164,0,255,0,1,0,0.0117647,0.227451,164,0.524876
242542,172041,443,255,0,0,0,0.329412,0.0666667,0.278431,443,0.19635
243352,179211,745,255,0,0,0,0.00392157,0.00784314,0.270588,745,0.59288
243682,174981,443,255,0,0,0,0.00784314,0.0941176,0.290196,443,0.524876
243892,179991,799,255,0,0,0,0.00392157,0.00784314,0.270588,799,0.524876
244852,179031,727,255,0,0,0,0.12549,0.0117647,0.27451,727,0.589049
245122,170721,611,255,0,0,0,0.00392157,0.0509804,0.270588,611,0.392699
245182,175041,751,255,0,0,0,0,0.0666667,0.286275,751,0.59288
246802,179781,1411,0,255,0,1,0.00392157,0.00392157,0.254902,1411,0.460703
247162,169641,290,0,255,0,1,0.14902,0.0588235,0.270588,290,0.328526
249112,166581,285,0,255,0,1,0.560784,0.054902,0.27451,285,0.589049
249622,169011,1060,0,255,0,1,0,0.596078,0.262745,1060,0.59288
251542,170451,170,0,255,0,1,0,0.172549,0.247059,170,0.589049
251722,165531,44,255,0,0,0,0,0.321569,0.266667,44,0.392699
252652,166371,68,0,255,0,1,0.0431373,0.0588235,0.243137,68,0.524876
254152,169371,170,0,255,0,1,0,0.0862745,0.278431,170,0.392699
254182,170091,173,0,255,0,1,0.00392157,0.0941176,0.258824,173,0.589049
255472,172431,1090,0,255,0,1,0.223529,0.12549,0.25098,1090,0.328526
256342,173181,1626,0,255,0,1,0.00392157,0.0745098,0.254902,1626,0.59288
257062,173781,1645,255,0,0,0,0,0.0588235,0.258824,1645,0.528707
257122,170151,1292,0,255,0,1,0.00392157,0.12549,0.239216,1292,0.59288
257332,174351,1663,255,0,0,0,0.00392157,0.0588235,0.25098,1663,0.524876
257332,174381,1663,0,255,0,1,0.00392157,0.0588235,0.25098,1663,0.524876
257542,174351,1654,255,0,0,0,0.00392157,0.054902,0.258824,1654,0.328526
257752,164421,337,255,0,0,0,0,0.0666667,0.286275,337,0.460703
257782,174981,1659,255,0,0,0,0,0.0588235,0.227451,1659,0.392699
258382,168831,1750,0,255,0,1,0,0.0588235,0.25098,1750,0.524876
258502,170001,1457,0,255,0,1,0,0.0627451,0.266667,1457,0.460703
258952,162051,32,255,0,0,0,0.00392157,0.0705882,0.282353,32,0.589049
261322,159771,216,255,0,0,0,0,0.109804,0.243137,216,0.589049
261352,163101,1044,255,0,0,0,0.00392157,0.0117647,0.25098,1044,0.328526
261892,158601,32,255,0,0,0,0,0.0588235,0.290196,32,0.460703
262162,158631,35,0,255,0,1,0,0.0588235,0.282353,35,0.392699
264412,162531,652,0,255,0,1,0.0470588,0.176471,0.243137,652,0.589049
265372,154611,569,255,0,0,0,0.0862745,0.0470588,0.243137,569,0.589049
266632,167721,171,255,0,0,0,0,0.00392157,0.215686,171,0.524876
266782,170691,167,0,255,0,1,0.00392157,0.129412,0.172549,167,0.589049
266932,168471,177,0,255,0,1,0,0.00392157,0.176471,177,0.589049
267292,165771,166,255,0,0,0,0.00392157,0.00784314,0.258824,166,0.392699
267322,158541,1360,255,0,0,0,0,0.0784314,0.27451,1360,0.589049
267412,171771,170,255,0,0,0,0.00392157,0.0156863,0.215686,170,0.589049
267772,160701,1537,255,0,0,0,0,0.0588235,0.282353,1537,0.460703
268522,158331,1694,0,255,0,1,0,0.0627451,0.266667,1694,0.524876
268942,172881,171,0,255,0,1,0.00392157,0.0235294,0.172549,171,0.392699
269302,150051,412,255,0,0,0,0,0.0431373,0.254902,412,0.314159
269392,171711,168,0,255,0,1,0,0.00784314,0.270588,168,0.524876
266512,170451,175,255,0,0,0,0.00392157,0.172549,0.235294,175,0.132177
248812,176031,1214,255,0,0,0,0,0.0941176,0.266667,1214,0.460703
243862,170091,421,255,0,0,0,0.00392157,0.054902,0.258824,421,0.59288
246352,168201,777,255,0,0,0,0,0.0627451,0.262745,777,0.460703
247552,168951,261,0,255,0,1,0,0.0588235,0.27451,261,0.524876
249772,167571,179,255,0,0,0,0,0.109804,0.266667,179,0.589049
251302,165081,30,255,0,0,0,0,0.215686,0.294118,30,0.524876
252532,168141,284,0,255,0,1,0.0509804,0.0352941,0.27451,284,0.392699
257752,174921,1661,255,0,0,0,0,0.0588235,0.227451,1661,0.59288
258202,170001,1462,255,0,0,0,0,0.0588235,0.258824,1462,0.59288
258772,161991,32,255,0,0,0,0.00392157,0.0627451,0.278431,32,0.524876
259102,163251,382,0,255,0,1,0.215686,0.00392157,0.247059,382,0.59288
259132,160761,20,255,0,0,0,0.482353,0.0588235,0.286275,20,0.524876
261232,163311,1039,255,0,0,0,0.00392157,0.00392157,0.254902,1039,0.59288
261322,159501,211,255,0,0,0,0,0.0862745,0.247059,211,0.392699
261742,157881,34,0,255,0,1,0.419608,0.0588235,0.384314,34,0.19635
262492,158331,28,255,0,0,0,0,0.0627451,0.254902,28,0.589049
262822,160491,448,255,0,0,0,0.4,0.0431373,0.282353,448,0.524876
262912,162501,447,0,255,0,1,0.00392157,0.0745098,0.254902,447,0.59288
263152,156411,139,255,0,0,0,0.160784,0.0627451,0.290196,139,0.19635
263182,154911,196,255,0,0,0,0,0.0784314,0.27451,196,0.589049
264772,157761,1218,255,0,0,0,0,0.109804,0.254902,1218,0.59288
265432,150831,34,0,255,0,1,0,0.184314,0.388235,34,0.589049
267292,165981,164,255,0,0,0,0.00784314,0.0117647,0.262745,164,0.392699
267292,166011,164,0,255,0,1,0.00784314,0.0117647,0.262745,164,0.524876
267412,171441,169,255,0,0,0,0.00392157,0.0156863,0.223529,169,0.589049
267472,153111,266,0,255,0,1,0.45098,0.0588235,0.262745,266,0.59288
267592,172401,176,255,0,0,0,0.00392157,0.0313725,0.243137,176,0.589049
268192,172161,174,0,255,0,1,0.00392157,0.00784314,0.270588,174,0.392699
268702,158541,1716,0,255,0,1,0.403922,0.109804,0.262745,1716,0.589049
268792,158961,1737,0,255,0,1,0.298039,0.192157,0.25098,1737,0.524876
240502,170181,256,0,255,0,1,0.027451,0.223529,0.25098,256,0.59288
240862,175911,30,0,255,0,1,0.00392157,0.0509804,0.247059,30,0.59288
240952,179961,762,0,255,0,1,0.00392157,0.00784314,0.270588,762,0.59288
242542,172011,445,255,0,0,0,0.423529,0.0666667,0.290196,445,0.264353
242632,172041,439,0,255,0,1,0,0.0666667,0.286275,439,0.524876
243052,173811,435,255,0,0,0,0.6,0.0627451,0.235294,435,0.132177
243922,175941,302,0,255,0,1,0,0.109804,0.266667,302,0.524876
245512,174291,752,255,0,0,0,0,0.0784314,0.294118,752,0.524876
246292,174591,305,0,255,0,1,0,0.0784314,0.215686,305,0.39653
248632,170781,246,0,255,0,1,0.00392157,0.0745098,0.160784,246,0.132177
252142,170481,176,255,0,0,0,0,0.164706,0.227451,176,0.39653
253432,170991,179,255,0,0,0,0,0.0941176,0.180392,179,0.524876
254632,164001,104,0,255,0,1,0,0.227451,0.352941,104,0.589049
255982,175071,1662,0,255,0,1,0.00392157,0.0941176,0.258824,1662,0.524876
257782,174831,1662,255,0,0,0,0,0.0588235,0.227451,1662,0.524876
258832,161961,32,255,0,0,0,0.00392157,0.0627451,0.278431,32,0.589049
260392,160551,37,255,0,0,0,0,0.0941176,0.266667,37,0.392699
260392,160581,36,0,255,0,1,0,0.0941176,0.27451,36,0.392699
261562,158211,30,0,255,0,1,0,0.0588235,0.282353,30,0.392699
261742,158601,31,255,0,0,0,0,0.0588235,0.290196,31,0.392699
266782,170571,169,255,0,0,0,0,0.121569,0.2,169,0.589049
267172,151161,152,0,255,0,1,0.00392157,0.0705882,0.290196,152,0.59288
267592,171471,168,255,0,0,0,0,0.00784314,0.247059,168,0.59288
270052,154701,758,0,255,0,1,0.00392157,0.188235,0.298039,758,0.59288
270082,152421,672,255,0,0,0,0,0.0666667,0.270588,672,0.524876
242032,170901,353,0,255,0,1,0,0.0745098,0.282353,353,0.589049
243562,179691,803,255,0,0,0,0.00392157,0.00784314,0.270588,803,0.589049
244402,175071,448,0,255,0,1,0,0.0784314,0.278431,448,0.59288
244642,179841,793,0,255,0,1,0.00392157,0.00784314,0.270588,793,0.59288
245152,174591,712,0,255,0,1,0.00392157,0.054902,0.262745,712,0.524876
245452,168771,294,0,255,0,1,0.552941,0.0588235,0.345098,294,0.589049
245962,173811,790,0,255,0,1,0.00392157,0.0823529,0.278431,790,0.524876
246352,168381,793,0,255,0,1,0,0.0627451,0.254902,793,0.460703
246412,173751,835,255,0,0,0,0.219608,0.0470588,0.278431,835,0.392699
247642,170061,292,0,255,0,1,0,0.0666667,0.239216,292,0.589049
248752,176091,1217,0,255,0,1,0,0.0823529,0.266667,1217,0.392699
248812,176061,1215,0,255,0,1,0,0.0980392,0.258824,1215,0.328526
251392,168981,172,0,255,0,1,0,0.0588235,0.27451,172,0.589049
253522,170961,176,0,255,0,1,0,0.109804,0.203922,176,0.524876
257512,165381,254,0,255,0,1,0,0.192157,0.34902,254,0.589049
257662,174201,1671,0,255,0,1,0,0.0509804,0.32549,1671,0.524876
258652,169911,1473,0,255,0,1,0,0.0666667,0.270588,1473,0.524876
262972,161091,462,255,0,0,0,0.286275,0.145098,0.278431,462,0.589049
263032,158271,31,0,255,0,1,0,0.0901961,0.25098,31,0.392699
265672,150891,29,0,255,0,1,0,0.0705882,0.290196,29,0.19635
266212,150621,46,255,0,0,0,0,0.0666667,0.286275,46,0.524876
266512,153321,168,0,255,0,1,0,0.137255,0.262745,168,0.460703
266812,166731,174,0,255,0,1,0,0.00784314,0.239216,174,0.589049
267172,151131,151,255,0,0,0,0.00392157,0.0705882,0.290196,151,0.524876
267742,168891,166,0,255,0,1,0.00392157,0.00784314,0.262745,166,0.524876
267772,170961,171,0,255,0,1,0.00392157,0.0117647,0.235294,171,0.524876
267922,172731,172,255,0,0,0,0,0.156863,0.188235,172,0.589049
268072,171201,179,0,255,0,1,0,0.00784314,0.247059,179,0.589049
268252,159561,1742,0,255,0,1,0,0.0588235,0.27451,1742,0.392699
268252,171741,169,255,0,0,0,0.00392157,0.00784314,0.270588,169,0.589049
268342,172251,170,255,0,0,0,0.00392157,0.00784314,0.270588,170,0.589049
